leftRule;rightRule;ball.x;ball.y;lr0.x;lr0.y;lr1.x;lr1.y;lr2.x;lr2.y;lr3.x;lr3.y;lr4.x;lr4.y;rr0.x;rr0.y;rr1.x;rr1.y;rr2.x;rr2.y;rr3.x;rr3.y;rr4.x;rr4.y;score;time;control;leftChoosedOffensiveRobot.x;leftChoosedOffensiveRobot.y;rightChoosedOffensiveRobot.x;rightChoosedOffensiveRobot.y
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;3;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;2;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:23;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;3;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;3;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:22;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;2;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
11;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;5;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;4;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:21;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;4;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;4;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;1;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;3;1;5;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:20;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;4;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;0;0;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;3;1;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;3;1;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;3;1;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;3;1;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;3;1;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;3;1;0;0
10;3;2;1;3;1;6;3;5;1;5;3;1;2;5;2;4;2;5;3;6;3;6;2;1:3;00:19;1;3;1;0;0
